,city,state,date, pm25, o3, pm10, no2, so2, co
25717,Boise,Idaho,2021-05-19,24.0,,27.0,,,4.0
78616,Columbus,Ohio,2021-05-19,20.0,40.0,,,,
91921,Columbia,South Carolina,2021-05-19,,36.0,,,,1.0
103649,Richmond,Virginia,2021-05-19,26.0,28.0,,2.0,,
29713,Indianapolis,Idiana,2021-05-19,50.0,37.0,,4.0,,3.0
4919,Phoenix,Arizona,2021-05-19,25.0,45.0,25.0,,,2.0
63507,Concord,New Hampshire,2021-05-19,33.0,38.0,15.0,,1.0,1.0
37187,Frankfort,Kentucky,2021-05-19,52.0,40.0,,,,
17585,Dover,Delaware,2021-05-19,22.0,54.0,,,,
100515,Salt Lake City,Utah,2021-05-19,29.0,41.0,,6.0,,
39605,Baton Rouge,Louisiana,2021-05-20,34.0,36.0,9.0,,,1.0
48449,Saint Pau,Minnesota,2021-05-20,24.0,,,,,
109202,Olympia,Washington,2021-05-20,45.0,49.0,,,,
73729,Raleigh,North Carolina,2021-05-20,33.0,50.0,20.0,4.0,4.0,2.0
113999,Cheyenne,Wyoming,2021-05-20,14.0,44.0,11.0,3.0,1.0,
32208,Des Moines,Iowa,2021-05-20,26.0,23.0,,2.0,,
50928,Jackson,Mississippi,2021-05-20,35.0,27.0,19.0,,,
2488,Juneau,Alaska,2021-05-20,25.0,,8.0,,,
9823,Little Rock,Arkansas,2021-05-20,,21.0,,,,
93442,Pierre,South Dakota,2021-05-20,6.0,,,,,
83341,Salem,Oregon,2021-05-20,11.0,28.0,,,,
63508,Concord,New Hampshire,2021-05-20,29.0,40.0,16.0,,1.0,1.0
85824,Harrisburg,Pennsylvania,2021-05-20,59.0,60.0,29.0,7.0,1.0,
28229,Springfield,Illinois,2021-05-20,33.0,,,,,
14850,Denver,Colorado,2021-05-20,,21.0,9.0,5.0,,2.0
97902,Austin,Texas,2021-05-20,21.0,,,,,
68864,Santa Fe,New Mexico,2021-05-20,14.0,47.0,,,,
78019,Bismarck,North Dakota,2021-05-20,,36.0,37.0,1.0,1.0,1.0
22707,Atlanta,Georgia,2021-05-20,36.0,37.0,,,1.0,
48021,Lansing,Michigan,2021-05-20,52.0,44.0,,10.0,,
45156,Boston,Massachusetts,2021-05-20,34.0,30.0,,7.0,,1.0
95638,Nashville,Tennessee,2021-05-20,50.0,,,,,
100516,Salt Lake City,Utah,2021-05-20,42.0,36.0,,3.0,,
65987,Trenton,New Jersey,2021-05-20,47.0,40.0,,5.0,,
101133,Montpelier,Vermont,2021-05-20,26.0,42.0,,,,
34755,Topeka,Kansas,2021-05-20,22.0,28.0,11.0,,,
88444,Providence,Rhode Island,2021-05-20,46.0,34.0,,3.0,,1.0
10091,Sacramento,California,2021-05-20,29.0,,,2.0,,
103650,Richmond,Virginia,2021-05-20,34.0,27.0,,3.0,,
40245,Augusta,Maine,2021-05-20,20.0,,,,,
91922,Columbia,South Carolina,2021-05-20,,36.0,,,,1.0
42648,Annapolis,Maryland,2021-05-20,50.0,,,12.0,,
60838,Carson City,Nevada,2021-05-20,16.0,43.0,,,,
53430,Jefferson City,Missouri,2021-05-20,35.0,,,4.0,,2.0
58433,Lincoln,Nebraska,2021-05-20,10.0,,,,,
17586,Dover,Delaware,2021-05-20,31.0,41.0,,,,
15076,Hartford,Connecticut,2021-05-20,40.0,19.0,17.0,2.0,,
111358,Madison,Wisconsin,2021-05-20,47.0,36.0,18.0,,,
29714,Indianapolis,Idiana,2021-05-20,61.0,41.0,,4.0,,3.0
78617,Columbus,Ohio,2021-05-20,30.0,44.0,,,,
20069,Tallahassee,Florida,2021-05-20,33.0,21.0,,,,
4920,Phoenix,Arizona,2021-05-20,21.0,35.0,21.0,,,1.0
23174,Honolulu,Hawaii,2021-05-20,19.0,24.0,,,,
25718,Boise,Idaho,2021-05-20,19.0,,18.0,,,4.0
37188,Frankfort,Kentucky,2021-05-20,55.0,41.0,,,,
55940,Helena,Montana,2021-05-20,27.0,,,,,
121,Montgomery,Alabama,2021-05-20,21.0,38.0,,,,
106356,Olympia,Washington,2021-05-20,9.0,25.0,8.0,,,
80909,Oklahoma City,Oklahoma,2021-05-20,24.0,,15.0,11.0,,6.0
32209,Des Moines,Iowa,2021-05-21,23.0,24.0,,1.0,,
93443,Pierre,South Dakota,2021-05-21,8.0,,,,,
37189,Frankfort,Kentucky,2021-05-21,52.0,42.0,,,,
17587,Dover,Delaware,2021-05-21,33.0,39.0,,,,
80910,Oklahoma City,Oklahoma,2021-05-21,23.0,,16.0,8.0,,7.0
68865,Santa Fe,New Mexico,2021-05-21,16.0,33.0,,,,
2489,Juneau,Alaska,2021-05-21,19.0,,5.0,,,
85825,Harrisburg,Pennsylvania,2021-05-21,53.0,50.0,24.0,5.0,1.0,
45157,Boston,Massachusetts,2021-05-21,33.0,36.0,,11.0,,1.0
103651,Richmond,Virginia,2021-05-21,45.0,17.0,,1.0,,
78020,Bismarck,North Dakota,2021-05-21,,22.0,15.0,2.0,2.0,1.0
111359,Madison,Wisconsin,2021-05-21,46.0,28.0,14.0,,1.0,
106357,Olympia,Washington,2021-05-21,13.0,21.0,9.0,,,
20070,Tallahassee,Florida,2021-05-21,34.0,21.0,,,,
50929,Jackson,Mississippi,2021-05-21,39.0,33.0,22.0,,1.0,
42649,Annapolis,Maryland,2021-05-21,38.0,,,11.0,,
12669,Denver,Colorado,2021-05-21,18.0,15.0,13.0,3.0,,1.0
91923,Columbia,South Carolina,2021-05-21,,42.0,,,1.0,1.0
73730,Raleigh,North Carolina,2021-05-21,40.0,40.0,13.0,1.0,1.0,1.0
101134,Montpelier,Vermont,2021-05-21,36.0,53.0,,,,1.0
9824,Little Rock,Arkansas,2021-05-21,,26.0,,,,
4921,Phoenix,Arizona,2021-05-21,26.0,42.0,26.0,,,1.0
65988,Trenton,New Jersey,2021-05-21,50.0,68.0,,5.0,,
88445,Providence,Rhode Island,2021-05-21,34.0,32.0,,3.0,,1.0
34756,Topeka,Kansas,2021-05-21,23.0,23.0,11.0,,,
83342,Salem,Oregon,2021-05-21,14.0,28.0,,,,
78618,Columbus,Ohio,2021-05-21,28.0,52.0,,,,
28230,Springfield,Illinois,2021-05-21,46.0,,,,,
63509,Concord,New Hampshire,2021-05-21,27.0,46.0,18.0,,1.0,1.0
10092,Sacramento,California,2021-05-21,18.0,,,1.0,,
48450,Saint Pau,Minnesota,2021-05-21,19.0,,,,,
109203,Olympia,Washington,2021-05-21,40.0,53.0,,,,
25719,Boise,Idaho,2021-05-21,13.0,,14.0,,,4.0
55941,Helena,Montana,2021-05-21,21.0,,,,,
100517,Salt Lake City,Utah,2021-05-21,52.0,38.0,,3.0,,
39606,Baton Rouge,Louisiana,2021-05-21,34.0,37.0,15.0,,,1.0
114000,Cheyenne,Wyoming,2021-05-21,11.0,21.0,11.0,2.0,1.0,
60839,Carson City,Nevada,2021-05-21,20.0,37.0,,,,
29715,Indianapolis,Idiana,2021-05-21,53.0,39.0,,7.0,,4.0
40246,Augusta,Maine,2021-05-21,23.0,,,,,
48022,Lansing,Michigan,2021-05-21,60.0,46.0,,6.0,,
22708,Atlanta,Georgia,2021-05-21,28.0,44.0,,,1.0,
15077,Hartford,Connecticut,2021-05-21,28.0,23.0,18.0,2.0,,
97903,Austin,Texas,2021-05-21,33.0,,,,,
53431,Jefferson City,Missouri,2021-05-21,36.0,,,5.0,,2.0
122,Montgomery,Alabama,2021-05-21,28.0,43.0,,,,
95639,Nashville,Tennessee,2021-05-21,34.0,,,,,
58434,Lincoln,Nebraska,2021-05-21,9.0,,,,,
23175,Honolulu,Hawaii,2021-05-21,14.0,26.0,,,,
63510,Concord,New Hampshire,2021-05-22,31.0,47.0,19.0,,1.0,2.0
95640,Nashville,Tennessee,2021-05-22,44.0,,,,,
123,Montgomery,Alabama,2021-05-22,34.0,35.0,,,,
20071,Tallahassee,Florida,2021-05-22,38.0,18.0,,,,
39607,Baton Rouge,Louisiana,2021-05-22,42.0,35.0,18.0,,,1.0
65989,Trenton,New Jersey,2021-05-22,46.0,53.0,,3.0,,
83343,Salem,Oregon,2021-05-22,23.0,31.0,,,,
100518,Salt Lake City,Utah,2021-05-22,45.0,46.0,,1.0,,
28231,Springfield,Illinois,2021-05-22,36.0,,,,,
12670,Denver,Colorado,2021-05-22,19.0,10.0,12.0,3.0,,2.0
78021,Bismarck,North Dakota,2021-05-22,,13.0,18.0,1.0,1.0,1.0
73731,Raleigh,North Carolina,2021-05-22,26.0,48.0,17.0,4.0,4.0,2.0
55942,Helena,Montana,2021-05-22,17.0,,,,,
45158,Boston,Massachusetts,2021-05-22,36.0,49.0,,9.0,,1.0
9825,Little Rock,Arkansas,2021-05-22,,30.0,,,,
22709,Atlanta,Georgia,2021-05-22,43.0,45.0,,,1.0,
32210,Des Moines,Iowa,2021-05-22,26.0,25.0,,1.0,,
37190,Frankfort,Kentucky,2021-05-22,41.0,46.0,,,,
80911,Oklahoma City,Oklahoma,2021-05-22,27.0,,14.0,5.0,,6.0
109204,Olympia,Washington,2021-05-22,46.0,48.0,,,,
103652,Richmond,Virginia,2021-05-22,25.0,22.0,,3.0,,
48451,Saint Pau,Minnesota,2021-05-22,18.0,,,,,
4922,Phoenix,Arizona,2021-05-22,28.0,43.0,28.0,,,2.0
2490,Juneau,Alaska,2021-05-22,17.0,,1.0,,,
25720,Boise,Idaho,2021-05-22,20.0,,12.0,,,5.0
114001,Cheyenne,Wyoming,2021-05-22,21.0,14.0,3.0,1.0,,
34757,Topeka,Kansas,2021-05-22,24.0,27.0,14.0,,,
85826,Harrisburg,Pennsylvania,2021-05-22,39.0,44.0,26.0,3.0,1.0,
17588,Dover,Delaware,2021-05-22,22.0,60.0,,,,
68866,Santa Fe,New Mexico,2021-05-22,19.0,28.0,,,,
93444,Pierre,South Dakota,2021-05-22,9.0,,,,,
48023,Lansing,Michigan,2021-05-22,51.0,39.0,,5.0,,
53432,Jefferson City,Missouri,2021-05-22,30.0,,,6.0,,2.0
97904,Austin,Texas,2021-05-22,45.0,,,,,
78619,Columbus,Ohio,2021-05-22,30.0,46.0,,,,
111360,Madison,Wisconsin,2021-05-22,34.0,36.0,16.0,,,
106358,Olympia,Washington,2021-05-22,20.0,25.0,11.0,,,
60840,Carson City,Nevada,2021-05-22,15.0,31.0,,,,
50930,Jackson,Mississippi,2021-05-22,43.0,35.0,21.0,,,
15078,Hartford,Connecticut,2021-05-22,29.0,23.0,20.0,1.0,,
42650,Annapolis,Maryland,2021-05-22,26.0,,,5.0,,
29716,Indianapolis,Idiana,2021-05-22,51.0,41.0,,14.0,,6.0
58435,Lincoln,Nebraska,2021-05-22,8.0,,,,,
88446,Providence,Rhode Island,2021-05-22,32.0,32.0,,4.0,,2.0
23176,Honolulu,Hawaii,2021-05-22,20.0,,,,,
71439,Albany,New York,2021-05-22,32.0,,,,,
91924,Columbia,South Carolina,2021-05-22,,46.0,,,1.0,1.0
40247,Augusta,Maine,2021-05-22,24.0,,,,,
101135,Montpelier,Vermont,2021-05-22,47.0,46.0,,,,1.0
10093,Sacramento,California,2021-05-22,6.0,,,,,
28232,Springfield,Illinois,2021-05-23,39.0,,,,,
68867,Santa Fe,New Mexico,2021-05-23,25.0,,,,,
2491,Juneau,Alaska,2021-05-23,12.0,,2.0,,,
37191,Frankfort,Kentucky,2021-05-23,55.0,45.0,,,,
78022,Bismarck,North Dakota,2021-05-23,,21.0,6.0,1.0,1.0,1.0
15079,Hartford,Connecticut,2021-05-23,40.0,14.0,16.0,1.0,,
39608,Baton Rouge,Louisiana,2021-05-23,38.0,40.0,17.0,,,1.0
95641,Nashville,Tennessee,2021-05-23,68.0,,,,,
111361,Madison,Wisconsin,2021-05-23,36.0,28.0,11.0,,,
106359,Olympia,Washington,2021-05-23,21.0,26.0,7.0,,,
83344,Salem,Oregon,2021-05-23,22.0,26.0,,,,
20072,Tallahassee,Florida,2021-05-23,30.0,19.0,,,,
55943,Helena,Montana,2021-05-23,19.0,,,,,
45159,Boston,Massachusetts,2021-05-23,46.0,31.0,,6.0,,1.0
58436,Lincoln,Nebraska,2021-05-23,10.0,,,,,
91925,Columbia,South Carolina,2021-05-23,,39.0,,,,2.0
25721,Boise,Idaho,2021-05-23,29.0,,12.0,,,5.0
80912,Oklahoma City,Oklahoma,2021-05-23,31.0,,17.0,8.0,,6.0
42651,Annapolis,Maryland,2021-05-23,41.0,,,3.0,,
101136,Montpelier,Vermont,2021-05-23,44.0,25.0,,,,1.0
88447,Providence,Rhode Island,2021-05-23,49.0,37.0,,2.0,,1.0
114002,Cheyenne,Wyoming,2021-05-23,8.0,40.0,8.0,1.0,1.0,
48024,Lansing,Michigan,2021-05-23,51.0,32.0,,1.0,,
53433,Jefferson City,Missouri,2021-05-23,41.0,,,9.0,,3.0
17589,Dover,Delaware,2021-05-23,40.0,50.0,,,,
40248,Augusta,Maine,2021-05-23,40.0,,,,,
65990,Trenton,New Jersey,2021-05-23,54.0,41.0,,1.0,,
97905,Austin,Texas,2021-05-23,27.0,,,,,
78620,Columbus,Ohio,2021-05-23,33.0,42.0,,,,
12671,Denver,Colorado,2021-05-23,37.0,21.0,7.0,3.0,,1.0
48452,Saint Pau,Minnesota,2021-05-23,16.0,,,,,
29717,Indianapolis,Idiana,2021-05-23,68.0,33.0,,13.0,,6.0
50931,Jackson,Mississippi,2021-05-23,52.0,34.0,20.0,,,
63511,Concord,New Hampshire,2021-05-23,45.0,31.0,13.0,,1.0,1.0
100519,Salt Lake City,Utah,2021-05-23,41.0,39.0,,1.0,,
73732,Raleigh,North Carolina,2021-05-23,41.0,49.0,19.0,3.0,3.0,2.0
93445,Pierre,South Dakota,2021-05-23,17.0,,,,,
32211,Des Moines,Iowa,2021-05-23,23.0,26.0,,1.0,,
34758,Topeka,Kansas,2021-05-23,32.0,27.0,17.0,,,
4923,Phoenix,Arizona,2021-05-23,25.0,48.0,25.0,,,3.0
124,Montgomery,Alabama,2021-05-23,40.0,38.0,,,,
60841,Carson City,Nevada,2021-05-23,18.0,38.0,,,,
22710,Atlanta,Georgia,2021-05-23,50.0,50.0,,,1.0,
109205,Olympia,Washington,2021-05-23,54.0,46.0,,,,
103653,Richmond,Virginia,2021-05-23,44.0,21.0,,2.0,,
85827,Harrisburg,Pennsylvania,2021-05-23,50.0,39.0,20.0,2.0,1.0,
85828,Harrisburg,Pennsylvania,2021-05-24,40.0,20.0,12.0,1.0,1.0,
58437,Lincoln,Nebraska,2021-05-24,13.0,,,,,
95642,Nashville,Tennessee,2021-05-24,72.0,,,,,
93446,Pierre,South Dakota,2021-05-24,23.0,,,,,
125,Montgomery,Alabama,2021-05-24,43.0,57.0,,,,
40249,Augusta,Maine,2021-05-24,26.0,,,,,
53434,Jefferson City,Missouri,2021-05-24,51.0,,,9.0,,3.0
114003,Cheyenne,Wyoming,2021-05-24,10.0,46.0,7.0,2.0,1.0,
97906,Austin,Texas,2021-05-24,26.0,,,,,
15080,Hartford,Connecticut,2021-05-24,31.0,15.0,14.0,,,
100520,Salt Lake City,Utah,2021-05-24,19.0,35.0,,2.0,,
39609,Baton Rouge,Louisiana,2021-05-24,33.0,33.0,16.0,,,1.0
55944,Helena,Montana,2021-05-24,22.0,,,,,
60842,Carson City,Nevada,2021-05-24,22.0,36.0,,,,
22711,Atlanta,Georgia,2021-05-24,58.0,72.0,,,1.0,
28233,Springfield,Illinois,2021-05-24,48.0,,,,,
109206,Olympia,Washington,2021-05-24,53.0,37.0,,,,
29718,Indianapolis,Idiana,2021-05-24,76.0,47.0,,12.0,,5.0
106360,Olympia,Washington,2021-05-24,10.0,21.0,,,,
68868,Santa Fe,New Mexico,2021-05-24,23.0,50.0,,,,
45160,Boston,Massachusetts,2021-05-24,40.0,31.0,,4.0,,1.0
2492,Juneau,Alaska,2021-05-24,10.0,,3.0,,,
4924,Phoenix,Arizona,2021-05-24,25.0,55.0,25.0,,,3.0
37192,Frankfort,Kentucky,2021-05-24,76.0,49.0,,,,
78023,Bismarck,North Dakota,2021-05-24,,37.0,14.0,2.0,2.0,1.0
88448,Providence,Rhode Island,2021-05-24,32.0,32.0,,1.0,,1.0
34759,Topeka,Kansas,2021-05-24,41.0,31.0,19.0,,,
32212,Des Moines,Iowa,2021-05-24,31.0,31.0,,2.0,,
73733,Raleigh,North Carolina,2021-05-24,52.0,41.0,22.0,2.0,2.0,1.0
25468,Honolulu,Hawaii,2021-05-24,,13.0,,,,
25722,Boise,Idaho,2021-05-24,25.0,,13.0,,,5.0
20073,Tallahassee,Florida,2021-05-24,30.0,24.0,,,,
83345,Salem,Oregon,2021-05-24,13.0,18.0,,,,
17590,Dover,Delaware,2021-05-24,40.0,32.0,,,,
12672,Denver,Colorado,2021-05-24,16.0,24.0,8.0,5.0,,2.0
65991,Trenton,New Jersey,2021-05-24,44.0,31.0,,2.0,,
111362,Madison,Wisconsin,2021-05-24,28.0,34.0,18.0,,,
63512,Concord,New Hampshire,2021-05-24,30.0,35.0,12.0,,1.0,1.0
48025,Lansing,Michigan,2021-05-24,35.0,27.0,,5.0,,
103654,Richmond,Virginia,2021-05-24,54.0,14.0,,1.0,,
42652,Annapolis,Maryland,2021-05-24,39.0,,,5.0,,
80913,Oklahoma City,Oklahoma,2021-05-24,41.0,,18.0,10.0,,7.0
50932,Jackson,Mississippi,2021-05-24,43.0,33.0,29.0,,1.0,2.0
48453,Saint Pau,Minnesota,2021-05-24,24.0,,,,,
101137,Montpelier,Vermont,2021-05-24,18.0,35.0,,,,1.0
91926,Columbia,South Carolina,2021-05-24,,44.0,,,,2.0
78621,Columbus,Ohio,2021-05-24,33.0,38.0,,,,
12387,Sacramento,California,2021-05-24,,,,1.0,,
73734,Raleigh,North Carolina,2021-05-25,50.0,40.0,26.0,1.0,1.0,1.0
15081,Hartford,Connecticut,2021-05-25,20.0,20.0,18.0,1.0,,
93447,Pierre,South Dakota,2021-05-25,4.0,,,,,
22712,Atlanta,Georgia,2021-05-25,68.0,55.0,,,1.0,
29719,Indianapolis,Idiana,2021-05-25,72.0,39.0,,7.0,,4.0
4925,Phoenix,Arizona,2021-05-25,25.0,46.0,25.0,,,4.0
45161,Boston,Massachusetts,2021-05-25,23.0,34.0,,7.0,,1.0
80914,Oklahoma City,Oklahoma,2021-05-25,39.0,,14.0,10.0,,7.0
114004,Cheyenne,Wyoming,2021-05-25,10.0,38.0,7.0,2.0,,
109207,Olympia,Washington,2021-05-25,47.0,40.0,,,,
103655,Richmond,Virginia,2021-05-25,38.0,18.0,,,,
37193,Frankfort,Kentucky,2021-05-25,68.0,46.0,,,,
2493,Juneau,Alaska,2021-05-25,14.0,,4.0,,,
78024,Bismarck,North Dakota,2021-05-25,,23.0,16.0,2.0,2.0,1.0
32213,Des Moines,Iowa,2021-05-25,35.0,29.0,,1.0,,
88449,Providence,Rhode Island,2021-05-25,22.0,34.0,,2.0,,1.0
40250,Augusta,Maine,2021-05-25,12.0,,,,,
25723,Boise,Idaho,2021-05-25,17.0,,10.0,,,5.0
126,Montgomery,Alabama,2021-05-25,63.0,39.0,,,,
34760,Topeka,Kansas,2021-05-25,45.0,25.0,16.0,,,
85829,Harrisburg,Pennsylvania,2021-05-25,23.0,33.0,20.0,2.0,1.0,
65992,Trenton,New Jersey,2021-05-25,37.0,39.0,,2.0,,
101138,Montpelier,Vermont,2021-05-25,16.0,32.0,,,,1.0
78622,Columbus,Ohio,2021-05-25,24.0,52.0,,,,
63513,Concord,New Hampshire,2021-05-25,18.0,42.0,14.0,,,1.0
50933,Jackson,Mississippi,2021-05-25,56.0,31.0,19.0,,,
42653,Annapolis,Maryland,2021-05-25,20.0,,,8.0,,
17591,Dover,Delaware,2021-05-25,25.0,32.0,,,,
12673,Denver,Colorado,2021-05-25,17.0,21.0,7.0,4.0,,1.0
9826,Little Rock,Arkansas,2021-05-25,,33.0,,,,
53435,Jefferson City,Missouri,2021-05-25,49.0,,,7.0,,2.0
20074,Tallahassee,Florida,2021-05-25,41.0,20.0,,,,
28234,Springfield,Illinois,2021-05-25,51.0,,,,,
55945,Helena,Montana,2021-05-25,25.0,,,,,
100521,Salt Lake City,Utah,2021-05-25,14.0,36.0,,7.0,,
60843,Carson City,Nevada,2021-05-25,22.0,39.0,,,,
39610,Baton Rouge,Louisiana,2021-05-25,28.0,31.0,15.0,1.0,,1.0
95643,Nashville,Tennessee,2021-05-25,86.0,,,,,
97907,Austin,Texas,2021-05-25,24.0,,,,,
58438,Lincoln,Nebraska,2021-05-25,16.0,,,,,
48454,Saint Pau,Minnesota,2021-05-25,20.0,,,,,
23177,Honolulu,Hawaii,2021-05-25,27.0,14.0,,,,
111363,Madison,Wisconsin,2021-05-25,46.0,31.0,19.0,,,
10094,Sacramento,California,2021-05-25,20.0,,,1.0,,
91927,Columbia,South Carolina,2021-05-25,,45.0,,,,2.0
68869,Santa Fe,New Mexico,2021-05-25,16.0,46.0,,,,
83346,Salem,Oregon,2021-05-25,12.0,26.0,,,,
106361,Olympia,Washington,2021-05-25,10.0,23.0,,,,
48026,Lansing,Michigan,2021-05-25,27.0,39.0,,6.0,,
53436,Jefferson City,Missouri,2021-05-26,45.0,,,6.0,,2.0
40251,Augusta,Maine,2021-05-26,25.0,,,,,
10095,Sacramento,California,2021-05-26,10.0,,,2.0,,
29720,Indianapolis,Idiana,2021-05-26,69.0,29.0,,9.0,,4.0
60844,Carson City,Nevada,2021-05-26,13.0,45.0,,,,
17592,Dover,Delaware,2021-05-26,29.0,46.0,,,,
109208,Olympia,Washington,2021-05-26,57.0,35.0,,,,
48455,Saint Pau,Minnesota,2021-05-26,18.0,,,,,
42654,Annapolis,Maryland,2021-05-26,28.0,,,12.0,,
15082,Hartford,Connecticut,2021-05-26,28.0,26.0,23.0,2.0,,
55946,Helena,Montana,2021-05-26,21.0,,,,,
106362,Olympia,Washington,2021-05-26,7.0,27.0,,,,
23178,Honolulu,Hawaii,2021-05-26,23.0,15.0,,,,
58439,Lincoln,Nebraska,2021-05-26,11.0,,,,,
111364,Madison,Wisconsin,2021-05-26,45.0,31.0,18.0,,,
91928,Columbia,South Carolina,2021-05-26,,42.0,,,1.0,2.0
20075,Tallahassee,Florida,2021-05-26,51.0,19.0,,,,
127,Montgomery,Alabama,2021-05-26,53.0,37.0,,,,
37194,Frankfort,Kentucky,2021-05-26,67.0,30.0,,,,
88450,Providence,Rhode Island,2021-05-26,27.0,37.0,,3.0,,1.0
78623,Columbus,Ohio,2021-05-26,51.0,35.0,,,,
12674,Denver,Colorado,2021-05-26,13.0,21.0,15.0,6.0,,2.0
80915,Oklahoma City,Oklahoma,2021-05-26,26.0,,20.0,11.0,,7.0
4926,Phoenix,Arizona,2021-05-26,27.0,44.0,27.0,,,4.0
103656,Richmond,Virginia,2021-05-26,42.0,22.0,,2.0,,
34761,Topeka,Kansas,2021-05-26,38.0,38.0,18.0,,,
22713,Atlanta,Georgia,2021-05-26,67.0,43.0,,,1.0,
2494,Juneau,Alaska,2021-05-26,19.0,,3.0,,,
50934,Jackson,Mississippi,2021-05-26,39.0,28.0,18.0,,,
68870,Santa Fe,New Mexico,2021-05-26,15.0,47.0,,,,
65993,Trenton,New Jersey,2021-05-26,39.0,49.0,,3.0,,
83347,Salem,Oregon,2021-05-26,10.0,32.0,,,,
48027,Lansing,Michigan,2021-05-26,53.0,31.0,,2.0,,
63514,Concord,New Hampshire,2021-05-26,23.0,51.0,24.0,,1.0,2.0
73735,Raleigh,North Carolina,2021-05-26,55.0,48.0,26.0,4.0,4.0,2.0
95644,Nashville,Tennessee,2021-05-26,66.0,,,,,
85830,Harrisburg,Pennsylvania,2021-05-26,47.0,35.0,20.0,4.0,1.0,
45162,Boston,Massachusetts,2021-05-26,29.0,45.0,,4.0,,1.0
39611,Baton Rouge,Louisiana,2021-05-26,30.0,38.0,18.0,,,1.0
93448,Pierre,South Dakota,2021-05-26,5.0,,,,,
78025,Bismarck,North Dakota,2021-05-26,,25.0,13.0,1.0,1.0,1.0
114005,Cheyenne,Wyoming,2021-05-26,53.0,41.0,11.0,1.0,,
25724,Boise,Idaho,2021-05-26,16.0,,10.0,,,6.0
97908,Austin,Texas,2021-05-26,35.0,,,,,
9827,Little Rock,Arkansas,2021-05-26,,31.0,,,,
28235,Springfield,Illinois,2021-05-26,32.0,,,,,
100522,Salt Lake City,Utah,2021-05-26,25.0,38.0,,4.0,,
32214,Des Moines,Iowa,2021-05-26,32.0,36.0,,4.0,,
101139,Montpelier,Vermont,2021-05-26,27.0,35.0,,,,1.0
20076,Tallahassee,Florida,2021-05-27,49.0,16.0,,,,
83348,Salem,Oregon,2021-05-27,13.0,29.0,,,,
9828,Little Rock,Arkansas,2021-05-27,,26.0,,,,
128,Montgomery,Alabama,2021-05-27,44.0,,,,,
91929,Columbia,South Carolina,2021-05-27,,48.0,,,1.0,1.0
115322,Cheyenne,Wyoming,2021-05-27,,34.0,6.0,1.0,1.0,
109209,Olympia,Washington,2021-05-27,48.0,48.0,,,,
111365,Madison,Wisconsin,2021-05-27,19.0,25.0,7.0,,,
68871,Santa Fe,New Mexico,2021-05-27,19.0,49.0,,,,
2495,Juneau,Alaska,2021-05-27,10.0,,4.0,,,
71440,Albany,New York,2021-05-27,49.0,,,,,
58440,Lincoln,Nebraska,2021-05-27,13.0,,,,,
95645,Nashville,Tennessee,2021-05-27,43.0,,,,,
23179,Honolulu,Hawaii,2021-05-27,15.0,16.0,,,,
39612,Baton Rouge,Louisiana,2021-05-27,40.0,33.0,15.0,1.0,,1.0
106363,Olympia,Washington,2021-05-27,9.0,23.0,,,,
55947,Helena,Montana,2021-05-27,22.0,,,,,
28236,Springfield,Illinois,2021-05-27,23.0,,,,,
48456,Saint Pau,Minnesota,2021-05-27,9.0,,,,,
15083,Hartford,Connecticut,2021-05-27,47.0,14.0,15.0,1.0,,
45163,Boston,Massachusetts,2021-05-27,41.0,29.0,,8.0,,1.0
48231,Lansing,Michigan,2021-05-27,,29.0,,1.0,,
78624,Columbus,Ohio,2021-05-27,43.0,43.0,,,,
88451,Providence,Rhode Island,2021-05-27,48.0,34.0,,2.0,,1.0
60845,Carson City,Nevada,2021-05-27,13.0,50.0,,,,
25725,Boise,Idaho,2021-05-27,19.0,,12.0,,,5.0
100523,Salt Lake City,Utah,2021-05-27,19.0,45.0,,5.0,,
22714,Atlanta,Georgia,2021-05-27,55.0,38.0,,,1.0,
97909,Austin,Texas,2021-05-27,39.0,,,,,
10096,Sacramento,California,2021-05-27,18.0,,,1.0,,
29721,Indianapolis,Idiana,2021-05-27,56.0,36.0,,8.0,,4.0
85831,Harrisburg,Pennsylvania,2021-05-27,52.0,34.0,14.0,4.0,1.0,
93449,Pierre,South Dakota,2021-05-27,10.0,,,,,
40252,Augusta,Maine,2021-05-27,37.0,,,,,
53437,Jefferson City,Missouri,2021-05-27,37.0,,,9.0,,2.0
17593,Dover,Delaware,2021-05-27,49.0,46.0,,,,
37195,Frankfort,Kentucky,2021-05-27,45.0,39.0,,,,
63515,Concord,New Hampshire,2021-05-27,46.0,30.0,15.0,,,1.0
103657,Richmond,Virginia,2021-05-27,64.0,21.0,,1.0,,
42655,Annapolis,Maryland,2021-05-27,48.0,,,9.0,,
50935,Jackson,Mississippi,2021-05-27,40.0,34.0,25.0,,1.0,1.0
4927,Phoenix,Arizona,2021-05-27,32.0,46.0,32.0,,,3.0
101140,Montpelier,Vermont,2021-05-27,41.0,27.0,,,,1.0
80916,Oklahoma City,Oklahoma,2021-05-27,38.0,,20.0,7.0,,6.0
12675,Denver,Colorado,2021-05-27,23.0,20.0,9.0,3.0,,1.0
65994,Trenton,New Jersey,2021-05-27,46.0,42.0,,2.0,,
78026,Bismarck,North Dakota,2021-05-27,,28.0,9.0,2.0,2.0,1.0
34762,Topeka,Kansas,2021-05-27,34.0,30.0,15.0,,,
